iip_przest;iip_identy;iip_wersja;jpt_sjr_ko;jpt_kod_je;jpt_nazwa_;jpt_nazw01;jpt_organ_;jpt_orga01;jpt_jor_id;wazny_od;wazny_do;jpt_wazna_;wersja_od;wersja_do;jpt_powier;jpt_kj_iip;jpt_kj_i01;jpt_kj_i02;jpt_kod_01;id_bufora_;id_bufor01;id_technic;jpt_opis;jpt_sps_ko;gra_ids;status_obi;opis_bledu;typ_bledu
PL.PZGIK.200;f87cae01-4621-41f4-b768-c777cf94d1d8;2012-09-27T08:01:01+02:00;POW;1812;ni¿añski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;78564.00000000000;0000000000EGIB;1812;;;0.00000000000;13878.00000000000;0.00000000000;829081;UZG;;AKTUALNY;;
PL.PZGIK.200;f322275e-1c48-431f-889e-8bb0ccb46e81;2012-09-27T08:01:01+02:00;POW;1813;przemyski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;121122.00000000000;0000000000EGIB;1813;;;0.00000000000;13878.00000000000;0.00000000000;829082;UZG;;AKTUALNY;;
PL.PZGIK.200;59e7c5a7-8597-4c55-812a-b30932c08dd2;2012-09-27T08:01:01+02:00;POW;1814;przeworski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;69802.00000000000;0000000000EGIB;1814;;;0.00000000000;13878.00000000000;0.00000000000;829083;UZG;;AKTUALNY;;
PL.PZGIK.200;e86b1e71-8958-42ee-bec5-ca3c87907bc8;2012-09-27T08:01:01+02:00;POW;1815;ropczycko-sêdziszowski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;54831.00000000000;0000000000EGIB;1815;;;0.00000000000;13878.00000000000;0.00000000000;829084;UZG;;AKTUALNY;;
PL.PZGIK.200;7f2af54d-150f-4b9f-b9fb-d2ce1b04166e;2012-09-27T08:01:01+02:00;POW;1816;rzeszowski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;115333.00000000000;0000000000EGIB;1816;;;0.00000000000;13878.00000000000;0.00000000000;829085;UZG;;AKTUALNY;;
PL.PZGIK.200;12eb1323-4957-4dae-8cba-92aca864bd69;2012-09-27T08:01:01+02:00;POW;1818;stalowowolski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;83174.00000000000;0000000000EGIB;1818;;;0.00000000000;13878.00000000000;0.00000000000;829087;UZG;;AKTUALNY;;
PL.PZGIK.200;fa694811-8438-4a7c-a5c7-d66a2f051a1b;2012-09-27T08:01:01+02:00;POW;1819;strzy¿owski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;50347.00000000000;0000000000EGIB;1819;;;0.00000000000;13878.00000000000;0.00000000000;829088;UZG;;AKTUALNY;;
PL.PZGIK.200;c030b5a4-f5da-44e9-9ced-95005478a236;2012-09-27T08:01:01+02:00;POW;1820;tarnobrzeski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;52106.00000000000;0000000000EGIB;1820;;;0.00000000000;13878.00000000000;0.00000000000;829089;UZG;;AKTUALNY;;
PL.PZGIK.200;8958f2fe-1765-441b-a5e0-852773911e99;2012-09-27T08:01:01+02:00;POW;1821;leski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;83494.00000000000;0000000000EGIB;1821;;;0.00000000000;13878.00000000000;0.00000000000;829090;UZG;;AKTUALNY;;
PL.PZGIK.200;2d66b1b1-bfc9-44b1-956e-8990987c5777;2012-09-27T08:01:01+02:00;POW;1861;Krosno;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;4350.00000000000;0000000000EGIB;1861;;;0.00000000000;13878.00000000000;0.00000000000;829091;UZG;;AKTUALNY;;
